run,step,tag,value
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,177,train_loss,2.312884569168091
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,178,train_loss,2.3126349449157715
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,179,train_loss,2.3115036487579346
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,180,train_loss,2.3189749717712402
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,181,train_loss,2.0482020378112793
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,182,train_loss,1.9891399145126343
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,183,train_loss,1.9626133441925049
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,184,train_loss,1.951804518699646
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,185,train_loss,1.936006784439087
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,186,train_loss,1.9376258850097656
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,187,train_loss,1.9107067584991455
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,188,train_loss,1.9133356809616089
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,189,train_loss,1.9035576581954956
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,190,train_loss,1.8984439373016357
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,191,train_loss,1.891265630722046
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,192,train_loss,1.89424467086792
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,193,train_loss,1.8914815187454224
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,194,train_loss,1.8808820247650146
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,195,train_loss,1.876072883605957
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,196,train_loss,1.8730188608169556
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,197,train_loss,1.8649235963821411
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,198,train_loss,1.8596959114074707
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,199,train_loss,1.8671303987503052
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,200,train_loss,1.8466947078704834
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,201,train_loss,1.8582148551940918
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,202,train_loss,1.8495113849639893
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,203,train_loss,1.8473353385925293
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,204,train_loss,1.8346061706542969
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,205,train_loss,1.847475290298462
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,206,train_loss,1.8425649404525757
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,207,train_loss,1.8286854028701782
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,208,train_loss,1.8312758207321167
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,209,train_loss,1.820803165435791
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,210,train_loss,1.825199842453003
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,211,train_loss,1.8007519245147705
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,212,train_loss,1.7909408807754517
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,213,train_loss,1.7894407510757446
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,214,train_loss,1.7773410081863403
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,215,train_loss,1.7805253267288208
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,216,train_loss,1.7811455726623535
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,217,train_loss,1.7854124307632446
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,218,train_loss,1.7819358110427856
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,219,train_loss,1.7780705690383911
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,220,train_loss,1.783092975616455
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,221,train_loss,1.7785258293151855
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,222,train_loss,1.7822082042694092
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,223,train_loss,1.7787607908248901
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,224,train_loss,1.780791997909546
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,225,train_loss,1.7775031328201294
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,226,train_loss,1.7762764692306519
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,227,train_loss,1.778921365737915
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,228,train_loss,1.7794404029846191
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,229,train_loss,1.7764755487442017
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,230,train_loss,1.771773099899292
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,231,train_loss,1.771601915359497
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,232,train_loss,1.777458667755127
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,233,train_loss,1.7671079635620117
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,234,train_loss,1.7749853134155273
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,235,train_loss,1.7688874006271362
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,236,train_loss,1.779104232788086
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,237,train_loss,1.7778675556182861
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,238,train_loss,1.7663538455963135
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,239,train_loss,1.7670693397521973
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,240,train_loss,1.7667399644851685
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,1,test_acc,8.929999351501465
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,2,test_acc,10.319999694824219
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,3,test_acc,12.889999389648438
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,4,test_acc,19.149999618530273
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,5,test_acc,20.459999084472656
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,6,test_acc,25.349998474121094
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,7,test_acc,26.170000076293945
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,8,test_acc,25.3799991607666
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,9,test_acc,31.56999969482422
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,10,test_acc,28.28999900817871
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,11,test_acc,34.68000030517578
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,12,test_acc,33.2599983215332
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,13,test_acc,39.70000076293945
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,14,test_acc,38.48999786376953
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,15,test_acc,43.15999984741211
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,16,test_acc,33.77000045776367
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,17,test_acc,40.47999954223633
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,18,test_acc,44.0
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,19,test_acc,35.5099983215332
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,20,test_acc,35.529998779296875
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,21,test_acc,41.349998474121094
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,22,test_acc,38.43000030517578
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,23,test_acc,44.41999816894531
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,24,test_acc,42.709999084472656
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,25,test_acc,46.75
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,26,test_acc,41.07999801635742
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,27,test_acc,45.61000061035156
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,28,test_acc,44.93000030517578
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,29,test_acc,48.87999725341797
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,30,test_acc,45.369998931884766
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,31,test_acc,44.119998931884766
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,32,test_acc,44.279998779296875
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,33,test_acc,46.57999801635742
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,34,test_acc,47.56999969482422
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,35,test_acc,48.029998779296875
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,36,test_acc,52.099998474121094
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,37,test_acc,49.59000015258789
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,38,test_acc,50.47999954223633
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,39,test_acc,45.07999801635742
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,40,test_acc,49.63999938964844
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,41,test_acc,50.12999725341797
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,42,test_acc,49.28999710083008
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,43,test_acc,48.97999954223633
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,44,test_acc,51.75
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,45,test_acc,54.44999694824219
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,46,test_acc,48.189998626708984
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,47,test_acc,49.89999771118164
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,48,test_acc,54.39999771118164
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,49,test_acc,51.87999725341797
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,50,test_acc,51.90999984741211
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,51,test_acc,52.619998931884766
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,52,test_acc,52.30999755859375
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,53,test_acc,49.73999786376953
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,54,test_acc,54.19999694824219
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,55,test_acc,51.209999084472656
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,56,test_acc,50.98999786376953
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,57,test_acc,50.75
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,58,test_acc,45.82999801635742
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,59,test_acc,50.869998931884766
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,60,test_acc,47.189998626708984
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,61,test_acc,52.63999938964844
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,62,test_acc,49.31999969482422
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,63,test_acc,54.72999954223633
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,64,test_acc,52.81999969482422
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,65,test_acc,53.79999923706055
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,66,test_acc,54.57999801635742
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,67,test_acc,48.89999771118164
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,68,test_acc,55.62999725341797
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,69,test_acc,46.93000030517578
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,70,test_acc,54.14999771118164
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,71,test_acc,50.63999938964844
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,72,test_acc,54.19999694824219
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,73,test_acc,49.64999771118164
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,74,test_acc,48.37999725341797
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,75,test_acc,56.39999771118164
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,76,test_acc,49.64999771118164
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,77,test_acc,52.16999816894531
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,78,test_acc,55.27000045776367
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,79,test_acc,48.40999984741211
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,80,test_acc,53.63999938964844
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,81,test_acc,53.84000015258789
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,82,test_acc,50.05999755859375
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,83,test_acc,49.0099983215332
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,84,test_acc,54.689998626708984
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,85,test_acc,54.59000015258789
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,86,test_acc,56.39999771118164
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,87,test_acc,53.63999938964844
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,88,test_acc,54.96999740600586
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,89,test_acc,52.30999755859375
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,90,test_acc,50.34000015258789
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,91,test_acc,54.349998474121094
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,92,test_acc,55.72999954223633
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,93,test_acc,52.37999725341797
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,94,test_acc,53.87999725341797
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,95,test_acc,53.43000030517578
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,96,test_acc,52.349998474121094
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,97,test_acc,55.48999786376953
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,98,test_acc,56.62999725341797
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,99,test_acc,54.79999923706055
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,100,test_acc,53.46999740600586
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,101,test_acc,52.959999084472656
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,102,test_acc,55.98999786376953
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,103,test_acc,54.779998779296875
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,104,test_acc,55.82999801635742
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,105,test_acc,54.53999710083008
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,106,test_acc,54.34000015258789
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,107,test_acc,54.82999801635742
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,108,test_acc,55.21999740600586
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,109,test_acc,54.94999694824219
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,110,test_acc,55.31999969482422
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,111,test_acc,57.279998779296875
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,112,test_acc,48.57999801635742
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,113,test_acc,54.46999740600586
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,114,test_acc,54.6099967956543
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,115,test_acc,49.77000045776367
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,116,test_acc,52.599998474121094
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,117,test_acc,55.689998626708984
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,118,test_acc,55.09000015258789
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,119,test_acc,54.369998931884766
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,120,test_acc,53.39999771118164
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,121,test_acc,55.91999816894531
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,122,test_acc,53.6099967956543
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,123,test_acc,51.03999710083008
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,124,test_acc,54.21999740600586
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,125,test_acc,54.7599983215332
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,126,test_acc,50.81999969482422
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,127,test_acc,50.22999954223633
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,128,test_acc,52.80999755859375
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,129,test_acc,51.029998779296875
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,130,test_acc,50.189998626708984
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,131,test_acc,52.15999984741211
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,132,test_acc,53.2599983215332
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,133,test_acc,52.619998931884766
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,134,test_acc,55.37999725341797
S:resnet8x4_T:resnet32x4_cifar100_kd_r:0.1_a:0.9_b:0.0_curr0.3-100e_3,135,test_acc,56.1099967956543
