step,tag,value
1,train_acc,6.572000026702881
2,train_acc,17.503999710083008
3,train_acc,26.562000274658203
4,train_acc,33.40800094604492
5,train_acc,39.1359977722168
6,train_acc,43.529998779296875
7,train_acc,46.41600036621094
8,train_acc,49.119998931884766
9,train_acc,50.599998474121094
10,train_acc,52.25600051879883
11,train_acc,53.38399887084961
12,train_acc,54.40599822998047
13,train_acc,55.39999771118164
14,train_acc,56.0620002746582
15,train_acc,56.85799789428711
16,train_acc,57.57600021362305
17,train_acc,57.6879997253418
18,train_acc,58.157997131347656
19,train_acc,58.5359992980957
20,train_acc,58.63199996948242
21,train_acc,54.80399703979492
22,train_acc,57.137996673583984
23,train_acc,58.07999801635742
24,train_acc,58.237998962402344
25,train_acc,57.7339973449707
26,train_acc,58.66999816894531
27,train_acc,59.40199661254883
28,train_acc,59.24599838256836
29,train_acc,59.2859992980957
30,train_acc,59.321998596191406
31,train_acc,59.847999572753906
32,train_acc,59.75199890136719
33,train_acc,60.447998046875
34,train_acc,60.055999755859375
35,train_acc,60.57600021362305
36,train_acc,60.58399963378906
37,train_acc,60.60199737548828
38,train_acc,60.7239990234375
39,train_acc,61.167999267578125
40,train_acc,60.79800033569336
41,train_acc,58.37399673461914
42,train_acc,60.43000030517578
43,train_acc,61.32600021362305
44,train_acc,61.02399826049805
45,train_acc,61.26599884033203
46,train_acc,61.477996826171875
47,train_acc,61.59000015258789
48,train_acc,61.10599899291992
49,train_acc,60.933998107910156
50,train_acc,61.597999572753906
51,train_acc,61.67599868774414
52,train_acc,61.58399963378906
53,train_acc,61.295997619628906
54,train_acc,61.71799850463867
55,train_acc,61.86399841308594
56,train_acc,61.737998962402344
57,train_acc,62.02199935913086
58,train_acc,62.189998626708984
59,train_acc,61.89399719238281
60,train_acc,62.33199691772461
61,train_acc,57.59199905395508
62,train_acc,60.17599868774414
63,train_acc,61.46799850463867
64,train_acc,61.44999694824219
65,train_acc,61.369998931884766
66,train_acc,61.9119987487793
67,train_acc,62.08599853515625
68,train_acc,61.93000030517578
69,train_acc,61.8859977722168
70,train_acc,61.71799850463867
71,train_acc,61.99599838256836
72,train_acc,61.865997314453125
73,train_acc,62.05999755859375
74,train_acc,62.09000015258789
75,train_acc,62.22999954223633
76,train_acc,61.827999114990234
77,train_acc,62.09000015258789
78,train_acc,62.32999801635742
79,train_acc,62.40599822998047
80,train_acc,62.50199890136719
81,train_acc,59.58599853515625
82,train_acc,61.56599807739258
83,train_acc,62.60799789428711
84,train_acc,62.253997802734375
85,train_acc,62.62199783325195
86,train_acc,62.795997619628906
87,train_acc,62.0620002746582
88,train_acc,62.211997985839844
89,train_acc,62.13999938964844
90,train_acc,62.17399978637695
91,train_acc,62.263999938964844
92,train_acc,62.545997619628906
93,train_acc,62.63399887084961
94,train_acc,62.657997131347656
95,train_acc,62.71399688720703
96,train_acc,61.62999725341797
97,train_acc,62.65199661254883
98,train_acc,62.02199935913086
99,train_acc,63.01199722290039
100,train_acc,62.71399688720703
101,train_acc,61.18199920654297
102,train_acc,62.3859977722168
103,train_acc,62.62399673461914
104,train_acc,62.7239990234375
105,train_acc,62.83799743652344
106,train_acc,62.11800003051758
107,train_acc,63.183998107910156
108,train_acc,62.597999572753906
109,train_acc,62.731998443603516
110,train_acc,62.68000030517578
111,train_acc,62.84000015258789
112,train_acc,62.917999267578125
113,train_acc,62.68000030517578
114,train_acc,63.13399887084961
115,train_acc,61.14799880981445
116,train_acc,62.76199722290039
117,train_acc,63.18199920654297
118,train_acc,62.955997467041016
119,train_acc,63.15199661254883
120,train_acc,62.70199966430664
121,train_acc,61.38999938964844
122,train_acc,63.051998138427734
123,train_acc,63.19599914550781
124,train_acc,62.9219970703125
125,train_acc,63.06599807739258
126,train_acc,63.13399887084961
127,train_acc,62.89799880981445
128,train_acc,63.03399658203125
1,train_loss,4.822173595428467
2,train_loss,3.657938241958618
3,train_loss,3.0032927989959717
4,train_loss,2.6248459815979004
5,train_loss,2.368264675140381
6,train_loss,2.1570985317230225
7,train_loss,2.0382049083709717
8,train_loss,1.9224973917007446
9,train_loss,1.8529059886932373
10,train_loss,1.790758490562439
11,train_loss,1.7376898527145386
12,train_loss,1.6928173303604126
13,train_loss,1.660630702972412
14,train_loss,1.6235840320587158
15,train_loss,1.5949771404266357
16,train_loss,1.5833473205566406
17,train_loss,1.558409571647644
18,train_loss,1.5448951721191406
19,train_loss,1.5257906913757324
20,train_loss,1.5251538753509521
21,train_loss,2.0334365367889404
22,train_loss,1.7508310079574585
23,train_loss,1.6566338539123535
24,train_loss,1.6591938734054565
25,train_loss,1.6622384786605835
26,train_loss,1.6134188175201416
27,train_loss,1.5643470287322998
28,train_loss,1.5713880062103271
29,train_loss,1.5546504259109497
30,train_loss,1.5734013319015503
31,train_loss,1.5366300344467163
32,train_loss,1.527015209197998
33,train_loss,1.4892749786376953
34,train_loss,1.526749610900879
35,train_loss,1.49915611743927
36,train_loss,1.4716532230377197
37,train_loss,1.5094574689865112
38,train_loss,1.4553066492080688
39,train_loss,1.445324420928955
40,train_loss,1.4899574518203735
41,train_loss,1.7499289512634277
42,train_loss,1.536262035369873
43,train_loss,1.4791009426116943
44,train_loss,1.4838789701461792
45,train_loss,1.4783859252929688
46,train_loss,1.4708729982376099
47,train_loss,1.4588054418563843
48,train_loss,1.4742683172225952
49,train_loss,1.495681643486023
50,train_loss,1.4563900232315063
51,train_loss,1.4564292430877686
52,train_loss,1.437631607055664
53,train_loss,1.4596812725067139
54,train_loss,1.4414103031158447
55,train_loss,1.4471051692962646
56,train_loss,1.4460499286651611
57,train_loss,1.4200658798217773
58,train_loss,1.423370361328125
59,train_loss,1.4313734769821167
60,train_loss,1.4111614227294922
61,train_loss,2.029862642288208
62,train_loss,1.616261601448059
63,train_loss,1.484660029411316
64,train_loss,1.482439637184143
65,train_loss,1.470247745513916
66,train_loss,1.4495038986206055
67,train_loss,1.4497522115707397
68,train_loss,1.436057209968567
69,train_loss,1.4480377435684204
70,train_loss,1.4581152200698853
71,train_loss,1.4403523206710815
72,train_loss,1.4471089839935303
73,train_loss,1.4218478202819824
74,train_loss,1.4383270740509033
75,train_loss,1.429357886314392
76,train_loss,1.440314769744873
77,train_loss,1.4180262088775635
78,train_loss,1.4176167249679565
79,train_loss,1.4200819730758667
80,train_loss,1.4248913526535034
81,train_loss,1.637204885482788
82,train_loss,1.4887880086898804
83,train_loss,1.4115749597549438
84,train_loss,1.4307492971420288
85,train_loss,1.4049242734909058
86,train_loss,1.3966288566589355
87,train_loss,1.440030574798584
88,train_loss,1.4165550470352173
89,train_loss,1.4493322372436523
90,train_loss,1.4285019636154175
91,train_loss,1.4194902181625366
92,train_loss,1.3997743129730225
93,train_loss,1.3935545682907104
94,train_loss,1.39618718624115
95,train_loss,1.3833035230636597
96,train_loss,1.4575786590576172
97,train_loss,1.3916720151901245
98,train_loss,1.4582561254501343
99,train_loss,1.384721279144287
100,train_loss,1.4002500772476196
101,train_loss,1.5320128202438354
102,train_loss,1.4196690320968628
103,train_loss,1.3943785429000854
104,train_loss,1.3935996294021606
105,train_loss,1.3926162719726562
106,train_loss,1.431275725364685
107,train_loss,1.3607227802276611
108,train_loss,1.4065898656845093
109,train_loss,1.3899824619293213
110,train_loss,1.3845068216323853
111,train_loss,1.3840761184692383
112,train_loss,1.3750224113464355
113,train_loss,1.390946626663208
114,train_loss,1.3862659931182861
115,train_loss,1.506693720817566
116,train_loss,1.3923884630203247
117,train_loss,1.3601055145263672
118,train_loss,1.3807122707366943
119,train_loss,1.3749028444290161
120,train_loss,1.3956183195114136
121,train_loss,1.5205353498458862
122,train_loss,1.3851124048233032
123,train_loss,1.3640515804290771
124,train_loss,1.3689382076263428
125,train_loss,1.380142092704773
126,train_loss,1.3695776462554932
127,train_loss,1.3797026872634888
128,train_loss,1.371996283531189
1,test_acc,12.319999694824219
2,test_acc,21.78999900817871
3,test_acc,31.06999969482422
4,test_acc,36.81999969482422
5,test_acc,39.46999740600586
6,test_acc,43.22999954223633
7,test_acc,45.619998931884766
8,test_acc,48.53999710083008
9,test_acc,46.07999801635742
10,test_acc,51.279998779296875
11,test_acc,52.39999771118164
12,test_acc,50.029998779296875
13,test_acc,52.48999786376953
14,test_acc,51.79999923706055
15,test_acc,52.47999954223633
16,test_acc,53.48999786376953
17,test_acc,54.55999755859375
18,test_acc,55.64999771118164
19,test_acc,54.94999694824219
20,test_acc,53.869998931884766
21,test_acc,51.47999954223633
22,test_acc,55.12999725341797
23,test_acc,53.22999954223633
24,test_acc,50.78999710083008
25,test_acc,52.209999084472656
26,test_acc,56.38999938964844
27,test_acc,49.86000061035156
28,test_acc,53.84000015258789
29,test_acc,53.84000015258789
30,test_acc,53.689998626708984
31,test_acc,54.14999771118164
32,test_acc,54.09000015258789
33,test_acc,54.62999725341797
34,test_acc,57.06999969482422
35,test_acc,55.279998779296875
36,test_acc,57.32999801635742
37,test_acc,55.959999084472656
38,test_acc,57.72999954223633
39,test_acc,53.77000045776367
40,test_acc,50.84000015258789
41,test_acc,56.689998626708984
42,test_acc,55.939998626708984
43,test_acc,57.349998474121094
44,test_acc,51.53999710083008
45,test_acc,55.75
46,test_acc,56.52000045776367
47,test_acc,56.32999801635742
48,test_acc,56.28999710083008
49,test_acc,55.459999084472656
50,test_acc,52.779998779296875
51,test_acc,55.25
52,test_acc,57.189998626708984
53,test_acc,56.5099983215332
54,test_acc,56.2599983215332
55,test_acc,56.19999694824219
56,test_acc,56.119998931884766
57,test_acc,53.90999984741211
58,test_acc,57.12999725341797
59,test_acc,55.52000045776367
60,test_acc,55.6099967956543
61,test_acc,53.05999755859375
62,test_acc,55.63999938964844
63,test_acc,56.90999984741211
64,test_acc,56.27000045776367
65,test_acc,56.46999740600586
66,test_acc,58.13999938964844
67,test_acc,58.019996643066406
68,test_acc,52.78999710083008
69,test_acc,58.82999801635742
70,test_acc,56.2599983215332
71,test_acc,57.56999969482422
72,test_acc,57.12999725341797
73,test_acc,55.53999710083008
74,test_acc,58.82999801635742
75,test_acc,56.16999816894531
76,test_acc,51.21999740600586
77,test_acc,57.68000030517578
78,test_acc,56.8599967956543
79,test_acc,54.39999771118164
80,test_acc,58.31999969482422
81,test_acc,52.93000030517578
82,test_acc,57.5099983215332
83,test_acc,57.39999771118164
84,test_acc,54.28999710083008
85,test_acc,55.62999725341797
86,test_acc,58.44999694824219
87,test_acc,54.0
88,test_acc,59.05999755859375
89,test_acc,55.69999694824219
90,test_acc,55.369998931884766
91,test_acc,55.0099983215332
92,test_acc,53.44999694824219
93,test_acc,58.66999816894531
94,test_acc,55.529998779296875
95,test_acc,59.59000015258789
96,test_acc,55.66999816894531
97,test_acc,56.77000045776367
98,test_acc,57.39999771118164
99,test_acc,56.56999969482422
100,test_acc,55.07999801635742
101,test_acc,57.47999954223633
