step,tag,value
1,train_acc,10.223999977111816
2,train_acc,21.13399887084961
3,train_acc,30.65399932861328
4,train_acc,38.374000549316406
5,train_acc,42.4219970703125
6,train_acc,46.597999572753906
7,train_acc,50.06599807739258
8,train_acc,52.49599838256836
9,train_acc,54.24399948120117
10,train_acc,55.93199920654297
11,train_acc,56.86800003051758
12,train_acc,57.944000244140625
13,train_acc,58.55999755859375
14,train_acc,59.14999771118164
15,train_acc,59.25199890136719
16,train_acc,60.15599822998047
17,train_acc,60.1619987487793
18,train_acc,60.49399948120117
19,train_acc,60.801998138427734
20,train_acc,60.90599822998047
21,train_acc,61.387996673583984
22,train_acc,61.555999755859375
23,train_acc,61.65399932861328
24,train_acc,61.81399917602539
25,train_acc,60.63199996948242
26,train_acc,61.119998931884766
27,train_acc,61.407997131347656
28,train_acc,61.79399871826172
29,train_acc,61.83599853515625
30,train_acc,61.775997161865234
31,train_acc,61.66999816894531
32,train_acc,62.27799987792969
33,train_acc,62.227996826171875
34,train_acc,62.24599838256836
35,train_acc,62.349998474121094
36,train_acc,61.79800033569336
37,train_acc,62.49599838256836
38,train_acc,62.72599792480469
39,train_acc,62.827999114990234
40,train_acc,63.167999267578125
41,train_acc,62.555999755859375
42,train_acc,62.85799789428711
43,train_acc,62.86800003051758
44,train_acc,62.689998626708984
45,train_acc,62.275997161865234
46,train_acc,62.69999694824219
47,train_acc,63.019996643066406
48,train_acc,62.9219970703125
49,train_acc,62.93000030517578
50,train_acc,63.55999755859375
51,train_acc,62.97999954223633
52,train_acc,63.54199981689453
53,train_acc,63.46999740600586
54,train_acc,63.33599853515625
55,train_acc,63.10799789428711
56,train_acc,63.54199981689453
57,train_acc,63.44599914550781
58,train_acc,63.52199935913086
59,train_acc,63.25599670410156
60,train_acc,63.513999938964844
61,train_acc,63.74199676513672
62,train_acc,63.54399871826172
63,train_acc,63.76599884033203
64,train_acc,63.65599822998047
65,train_acc,62.375999450683594
66,train_acc,63.4379997253418
67,train_acc,63.604000091552734
68,train_acc,63.99199676513672
69,train_acc,63.849998474121094
70,train_acc,63.92599868774414
71,train_acc,64.20999908447266
72,train_acc,63.94599914550781
73,train_acc,63.935997009277344
74,train_acc,64.00599670410156
75,train_acc,64.28199768066406
76,train_acc,64.03199768066406
77,train_acc,63.88399887084961
78,train_acc,63.6719970703125
79,train_acc,64.23400115966797
80,train_acc,64.18599700927734
81,train_acc,63.986000061035156
82,train_acc,64.07799530029297
83,train_acc,63.917999267578125
84,train_acc,64.19599914550781
85,train_acc,63.05999755859375
86,train_acc,63.7239990234375
87,train_acc,63.81999969482422
88,train_acc,63.83799743652344
89,train_acc,63.86399841308594
90,train_acc,63.96399688720703
91,train_acc,63.95800018310547
92,train_acc,64.18799591064453
93,train_acc,63.81999969482422
