step,tag,value
1,train_acc,5.079999923706055
2,train_acc,8.279999732971191
3,train_acc,10.119999885559082
4,train_acc,12.480000495910645
5,train_acc,13.480000495910645
6,train_acc,16.066667556762695
7,train_acc,17.133333206176758
8,train_acc,19.639999389648438
9,train_acc,20.82666778564453
10,train_acc,23.293333053588867
11,train_acc,25.266666412353516
12,train_acc,26.49333381652832
13,train_acc,28.239999771118164
14,train_acc,30.280000686645508
15,train_acc,31.893333435058594
16,train_acc,33.31999969482422
17,train_acc,35.69333267211914
18,train_acc,36.439998626708984
19,train_acc,38.93333435058594
20,train_acc,39.90666580200195
21,train_acc,41.20000076293945
22,train_acc,43.17333221435547
23,train_acc,43.84000015258789
24,train_acc,46.2933349609375
25,train_acc,48.026668548583984
26,train_acc,48.65333557128906
27,train_acc,49.79999923706055
28,train_acc,50.50666809082031
29,train_acc,52.60000228881836
30,train_acc,53.36000061035156
31,train_acc,54.106666564941406
32,train_acc,55.53333282470703
33,train_acc,56.60000228881836
34,train_acc,58.09333419799805
35,train_acc,58.69333267211914
36,train_acc,58.560001373291016
37,train_acc,60.63999938964844
38,train_acc,61.47999954223633
39,train_acc,62.13333511352539
40,train_acc,63.01333236694336
41,train_acc,64.68000030517578
42,train_acc,64.80000305175781
43,train_acc,66.02666473388672
44,train_acc,66.8133316040039
45,train_acc,67.49333190917969
46,train_acc,68.17333221435547
47,train_acc,67.7066650390625
48,train_acc,69.46666717529297
49,train_acc,70.31999969482422
50,train_acc,71.34666442871094
51,train_acc,70.82666778564453
52,train_acc,72.84000396728516
53,train_acc,72.66666412353516
54,train_acc,72.23999786376953
55,train_acc,73.01333618164062
56,train_acc,74.65333557128906
57,train_acc,75.02666473388672
58,train_acc,76.16000366210938
59,train_acc,75.95999908447266
60,train_acc,75.74666595458984
61,train_acc,76.76000213623047
62,train_acc,77.85333251953125
63,train_acc,78.21333312988281
64,train_acc,78.08000183105469
65,train_acc,77.72000122070312
66,train_acc,78.62667083740234
67,train_acc,78.8933334350586
68,train_acc,79.01333618164062
69,train_acc,78.85333251953125
70,train_acc,80.08000183105469
71,train_acc,80.57333374023438
72,train_acc,81.09333801269531
73,train_acc,80.74666595458984
