step,tag,value
1,train_acc,11.769999504089355
2,train_acc,22.54199981689453
3,train_acc,31.001998901367188
4,train_acc,37.72200012207031
5,train_acc,42.04399871826172
6,train_acc,45.115997314453125
7,train_acc,47.88800048828125
8,train_acc,49.67799758911133
9,train_acc,51.183998107910156
10,train_acc,52.58199691772461
11,train_acc,53.87799835205078
12,train_acc,54.96799850463867
13,train_acc,55.74599838256836
14,train_acc,56.30999755859375
15,train_acc,56.977996826171875
16,train_acc,57.61199951171875
17,train_acc,58.34599685668945
18,train_acc,58.737998962402344
19,train_acc,58.92599868774414
20,train_acc,59.29399871826172
21,train_acc,59.939998626708984
22,train_acc,59.987998962402344
23,train_acc,60.615997314453125
24,train_acc,60.45399856567383
25,train_acc,60.19999694824219
26,train_acc,60.92599868774414
27,train_acc,61.14399719238281
28,train_acc,61.40599822998047
29,train_acc,61.27399826049805
30,train_acc,61.391998291015625
31,train_acc,61.571998596191406
32,train_acc,62.09599685668945
33,train_acc,62.07600021362305
34,train_acc,62.49399948120117
35,train_acc,62.343997955322266
36,train_acc,62.09599685668945
37,train_acc,62.29199981689453
38,train_acc,62.525997161865234
39,train_acc,62.731998443603516
40,train_acc,62.81599807739258
41,train_acc,62.817996978759766
42,train_acc,62.6619987487793
43,train_acc,63.055999755859375
44,train_acc,62.961997985839844
45,train_acc,62.71999740600586
46,train_acc,62.92599868774414
47,train_acc,63.04199981689453
48,train_acc,63.305999755859375
49,train_acc,63.487998962402344
50,train_acc,63.07999801635742
51,train_acc,63.1719970703125
52,train_acc,63.317996978759766
53,train_acc,63.47200012207031
54,train_acc,63.64399719238281
55,train_acc,63.52199935913086
56,train_acc,63.645999908447266
57,train_acc,63.79999923706055
58,train_acc,63.77199935913086
59,train_acc,63.663997650146484
60,train_acc,63.727996826171875
61,train_acc,63.977996826171875
62,train_acc,64.1719970703125
63,train_acc,63.87799835205078
64,train_acc,63.795997619628906
65,train_acc,63.891998291015625
66,train_acc,63.82600021362305
67,train_acc,63.83199691772461
68,train_acc,64.10800170898438
69,train_acc,64.22200012207031
70,train_acc,64.18000030517578
71,train_acc,64.2459945678711
72,train_acc,64.47599792480469
73,train_acc,64.197998046875
74,train_acc,64.19599914550781
75,train_acc,64.11799621582031
76,train_acc,64.32599639892578
77,train_acc,64.4000015258789
78,train_acc,64.27400207519531
79,train_acc,64.43999481201172
80,train_acc,64.44400024414062
81,train_acc,64.26599884033203
82,train_acc,64.23799896240234
83,train_acc,64.73999786376953
84,train_acc,64.4219970703125
85,train_acc,64.50799560546875
86,train_acc,64.6199951171875
87,train_acc,64.56999969482422
88,train_acc,64.62799835205078
89,train_acc,64.64399719238281
90,train_acc,64.39599609375
91,train_acc,64.48999786376953
92,train_acc,64.72200012207031
93,train_acc,64.71599578857422
94,train_acc,64.54399871826172
95,train_acc,64.78800201416016
96,train_acc,64.58200073242188
97,train_acc,64.5459976196289
98,train_acc,64.51599884033203
99,train_acc,64.83200073242188
100,train_acc,64.79399871826172
101,train_acc,64.697998046875
102,train_acc,64.51399993896484
103,train_acc,64.8499984741211
104,train_acc,64.75399780273438
105,train_acc,64.67399597167969
106,train_acc,64.83399963378906
107,train_acc,64.94599914550781
108,train_acc,64.74199676513672
109,train_acc,65.09600067138672
110,train_acc,64.7699966430664
111,train_acc,64.95800018310547
112,train_acc,65.12200164794922
113,train_acc,64.98799896240234
114,train_acc,65.0219955444336
115,train_acc,65.13399505615234
116,train_acc,64.9939956665039
117,train_acc,64.98199462890625
118,train_acc,65.22999572753906
119,train_acc,64.947998046875
120,train_acc,64.86599731445312
121,train_acc,64.84600067138672
122,train_acc,65.30599975585938
123,train_acc,64.84199523925781
124,train_acc,64.64199829101562
125,train_acc,65.11599731445312
126,train_acc,65.03800201416016
127,train_acc,65.1780014038086
128,train_acc,65.30999755859375
129,train_acc,65.05799865722656
130,train_acc,64.81600189208984
131,train_acc,65.29399871826172
132,train_acc,65.2699966430664
133,train_acc,64.96399688720703
134,train_acc,65.10399627685547
135,train_acc,65.03599548339844
136,train_acc,65.31600189208984
137,train_acc,65.15999603271484
138,train_acc,65.12999725341797
139,train_acc,65.29199981689453
140,train_acc,65.03399658203125
141,train_acc,65.31999969482422
142,train_acc,65.18399810791016
143,train_acc,65.1520004272461
144,train_acc,65.10199737548828
145,train_acc,65.26799774169922
146,train_acc,65.16600036621094
